[164/200] seed=164 SP=1 P0= 24 P1= 21 (P0)  P0W=107 P1W=56 D=1  avgM=+2.24  t=1.3s elapsed=53s eta=12s
[165/200] seed=166 SP=1 P0= 14 P1= 17 (P1)  P0W=107 P1W=57 D=1  avgM=+2.21  t=1.5s elapsed=54s eta=11s
[166/200] seed=167 SP=1 P0= 16 P1= 28 (P1)  P0W=107 P1W=58 D=1  avgM=+2.13  t=1.8s elapsed=54s eta=11s
[167/200] seed=163 SP=0 P0= 31 P1= 18 (P0)  P0W=108 P1W=58 D=1  avgM=+2.19  t=2.4s elapsed=54s eta=11s
[168/200] seed=165 SP=1 P0= 29 P1= 25 (P0)  P0W=109 P1W=58 D=1  avgM=+2.20  t=2.3s elapsed=54s eta=10s
[169/200] seed=168 SP=0 P0= 40 P1= 27 (P0)  P0W=110 P1W=58 D=1  avgM=+2.27  t=2.0s elapsed=54s eta=10s
[170/200] seed=169 SP=1 P0= 26 P1= 24 (P0)  P0W=111 P1W=58 D=1  avgM=+2.26  t=2.3s elapsed=55s eta=10s
[171/200] seed=172 SP=0 P0= 36 P1= 23 (P0)  P0W=112 P1W=58 D=1  avgM=+2.33  t=1.7s elapsed=55s eta=9s
[172/200] seed=170 SP=1 P0= 29 P1= 27 (P0)  P0W=113 P1W=58 D=1  avgM=+2.33  t=2.5s elapsed=55s eta=9s
[173/200] seed=171 SP=1 P0= 19 P1= 33 (P1)  P0W=113 P1W=59 D=1  avgM=+2.23  t=2.6s elapsed=56s eta=9s
[174/200] seed=173 SP=1 P0= 22 P1= 25 (P1)  P0W=113 P1W=60 D=1  avgM=+2.20  t=1.8s elapsed=56s eta=8s
[175/200] seed=176 SP=0 P0= 27 P1= 25 (P0)  P0W=114 P1W=60 D=1  avgM=+2.20  t=1.6s elapsed=56s eta=8s
[176/200] seed=174 SP=0 P0= 40 P1= 29 (P0)  P0W=115 P1W=60 D=1  avgM=+2.25  t=2.1s elapsed=56s eta=8s
[177/200] seed=177 SP=1 P0= 20 P1= 24 (P1)  P0W=115 P1W=61 D=1  avgM=+2.21  t=1.8s elapsed=57s eta=7s
[178/200] seed=179 SP=1 P0= 22 P1= 24 (P1)  P0W=115 P1W=62 D=1  avgM=+2.19  t=1.8s elapsed=57s eta=7s
[179/200] seed=175 SP=1 P0= 22 P1= 21 (P0)  P0W=116 P1W=62 D=1  avgM=+2.18  t=3.0s elapsed=57s eta=7s
[180/200] seed=180 SP=0 P0=  8 P1= 23 (P1)  P0W=116 P1W=63 D=1  avgM=+2.09  t=1.8s elapsed=58s eta=6s
[181/200] seed=181 SP=1 P0= 28 P1= 24 (P0)  P0W=117 P1W=63 D=1  avgM=+2.10  t=1.9s elapsed=58s eta=6s
[182/200] seed=178 SP=1 P0= 22 P1= 28 (P1)  P0W=117 P1W=64 D=1  avgM=+2.05  t=2.5s elapsed=58s eta=6s
[183/200] seed=183 SP=1 P0= 27 P1= 29 (P1)  P0W=117 P1W=65 D=1  avgM=+2.03  t=1.6s elapsed=58s eta=5s
[184/200] seed=185 SP=0 P0= 32 P1= 27 (P0)  P0W=118 P1W=65 D=1  avgM=+2.05  t=1.6s elapsed=59s eta=5s
[185/200] seed=186 SP=0 P0= 32 P1= 29 (P0)  P0W=119 P1W=65 D=1  avgM=+2.05  t=1.4s elapsed=59s eta=5s
[186/200] seed=184 SP=0 P0= 28 P1= 24 (P0)  P0W=120 P1W=65 D=1  avgM=+2.06  t=1.9s elapsed=59s eta=4s
[187/200] seed=187 SP=1 P0= 23 P1= 21 (P0)  P0W=121 P1W=65 D=1  avgM=+2.06  t=1.3s elapsed=59s eta=4s
[188/200] seed=182 SP=1 P0= 30 P1= 22 (P0)  P0W=122 P1W=65 D=1  avgM=+2.10  t=3.1s elapsed=59s eta=4s
[189/200] seed=188 SP=0 P0= 25 P1= 21 (P0)  P0W=123 P1W=65 D=1  avgM=+2.11  t=1.4s elapsed=59s eta=3s
[190/200] seed=190 SP=0 P0= 29 P1= 18 (P0)  P0W=124 P1W=65 D=1  avgM=+2.15  t=2.1s elapsed=60s eta=3s
[191/200] seed=194 SP=1 P0= 23 P1= 25 (P1)  P0W=124 P1W=66 D=1  avgM=+2.13  t=1.5s elapsed=60s eta=3s
[192/200] seed=193 SP=1 P0= 30 P1= 32 (P1)  P0W=124 P1W=67 D=1  avgM=+2.11  t=1.5s elapsed=60s eta=3s
[193/200] seed=192 SP=1 P0= 21 P1= 21 (P1)  P0W=124 P1W=68 D=1  avgM=+2.10  t=1.7s elapsed=60s eta=2s
[194/200] seed=191 SP=0 P0= 32 P1= 26 (P0)  P0W=125 P1W=68 D=1  avgM=+2.12  t=1.8s elapsed=61s eta=2s
[195/200] seed=189 SP=0 P0= 26 P1= 27 (P1)  P0W=125 P1W=69 D=1  avgM=+2.10  t=3.3s elapsed=61s eta=2s
[196/200] seed=195 SP=0 P0= 31 P1= 26 (P0)  P0W=126 P1W=69 D=1  avgM=+2.12  t=2.0s elapsed=61s eta=1s
[197/200] seed=196 SP=0 P0= 16 P1= 15 (P0)  P0W=127 P1W=69 D=1  avgM=+2.11  t=2.4s elapsed=62s eta=1s
[198/200] seed=197 SP=1 P0= 28 P1= 21 (P0)  P0W=128 P1W=69 D=1  avgM=+2.14  t=1.8s elapsed=62s eta=1s
[199/200] seed=198 SP=0 P0= 26 P1= 29 (P1)  P0W=128 P1W=70 D=1  avgM=+2.11  t=1.6s elapsed=62s eta=0s
[200/200] seed=199 SP=0 P0= 33 P1= 21 (P0)  P0W=129 P1W=70 D=1  avgM=+2.16  t=1.6s elapsed=62s eta=0s

Final: P0=129  P1=70  D=1  avg margin (P0-P1)=+2.16
Total elapsed: 62s (0.3s/game avg)
