NN match: P0=nn vs P1=nn
  P0: nn nn_models/M_55k_snap6th/best.pt
  P1: nn nn_models/M_55k_game6th/best.pt
  sims:     500 (mcts seats only)
  c_uct:    1.4
  n_random_fencing: 4
  fpu_offset: 0.0
  mcts_temperature: 0.2
  nn_temperature: 0.0
  games:    200 (seeds 0..199)
  jobs:     4

lib/python3.10/site-packages/torch/_utils.py:783: UserWarning: TypedStorage is deprecated. It will be removed in the future and UntypedStorage will be the only storage class. This should only matter to you if you are using storages directly.  To access UntypedStorage directly, use tensor.untyped_storage() instead of tensor.storage()
  return self.fget.__get__(instance, owner)()
lib/python3.10/site-packages/torch/_utils.py:783: UserWarning: TypedStorage is deprecated. It will be removed in the future and UntypedStorage will be the only storage class. This should only matter to you if you are using storages directly.  To access UntypedStorage directly, use tensor.untyped_storage() instead of tensor.storage()
  return self.fget.__get__(instance, owner)()
lib/python3.10/site-packages/torch/_utils.py:783: UserWarning: TypedStorage is deprecated. It will be removed in the future and UntypedStorage will be the only storage class. This should only matter to you if you are using storages directly.  To access UntypedStorage directly, use tensor.untyped_storage() instead of tensor.storage()
  return self.fget.__get__(instance, owner)()
lib/python3.10/site-packages/torch/_utils.py:783: UserWarning: TypedStorage is deprecated. It will be removed in the future and UntypedStorage will be the only storage class. This should only matter to you if you are using storages directly.  To access UntypedStorage directly, use tensor.untyped_storage() instead of tensor.storage()
  return self.fget.__get__(instance, owner)()
[  1/200] seed=  1 SP=0 P0= 27 P1= 23 (P0)  P0W=1 P1W=0 D=0  avgM=+4.00  t=1.4s elapsed=3s eta=619s
[119/200] seed=118 SP=0 P0= 12 P1= 29 (P1)  P0W=86 P1W=33 D=0  avgM=+3.97  t=1.5s elapsed=47s eta=32s
[120/200] seed=119 SP=0 P0= 32 P1= 27 (P0)  P0W=87 P1W=33 D=0  avgM=+3.98  t=1.3s elapsed=47s eta=31s
[121/200] seed=120 SP=0 P0= 25 P1= 30 (P1)  P0W=87 P1W=34 D=0  avgM=+3.91  t=1.6s elapsed=48s eta=31s
[122/200] seed=121 SP=0 P0= 32 P1= 24 (P0)  P0W=88 P1W=34 D=0  avgM=+3.94  t=1.2s elapsed=48s eta=30s
[123/200] seed=122 SP=1 P0= 32 P1= 24 (P0)  P0W=89 P1W=34 D=0  avgM=+3.98  t=1.2s elapsed=48s eta=30s
[124/200] seed=123 SP=0 P0= 25 P1= 22 (P0)  P0W=90 P1W=34 D=0  avgM=+3.97  t=1.0s elapsed=48s eta=30s
[125/200] seed=125 SP=0 P0= 26 P1= 24 (P0)  P0W=91 P1W=34 D=0  avgM=+3.95  t=1.0s elapsed=49s eta=29s
[126/200] seed=124 SP=1 P0= 31 P1= 27 (P0)  P0W=92 P1W=34 D=0  avgM=+3.95  t=1.3s elapsed=49s eta=29s
[127/200] seed=127 SP=1 P0= 30 P1= 22 (P0)  P0W=93 P1W=34 D=0  avgM=+3.98  t=1.3s elapsed=49s eta=28s
[128/200] seed=126 SP=0 P0= 31 P1= 31 (P0)  P0W=94 P1W=34 D=0  avgM=+3.95  t=1.6s elapsed=50s eta=28s
[129/200] seed=128 SP=1 P0= 32 P1= 23 (P0)  P0W=95 P1W=34 D=0  avgM=+3.99  t=1.2s elapsed=50s eta=27s
[130/200] seed=129 SP=1 P0= 34 P1= 27 (P0)  P0W=96 P1W=34 D=0  avgM=+4.02  t=1.6s elapsed=50s eta=27s
[131/200] seed=130 SP=1 P0= 32 P1= 26 (P0)  P0W=97 P1W=34 D=0  avgM=+4.03  t=1.0s elapsed=51s eta=27s
[132/200] seed=131 SP=0 P0= 20 P1= 19 (P0)  P0W=98 P1W=34 D=0  avgM=+4.01  t=1.0s elapsed=51s eta=26s
[133/200] seed=132 SP=1 P0= 22 P1= 20 (P0)  P0W=99 P1W=34 D=0  avgM=+3.99  t=1.1s elapsed=51s eta=26s
[134/200] seed=134 SP=1 P0= 32 P1= 25 (P0)  P0W=100 P1W=34 D=0  avgM=+4.01  t=0.9s elapsed=51s eta=25s
[135/200] seed=135 SP=0 P0= 31 P1= 19 (P0)  P0W=101 P1W=34 D=0  avgM=+4.07  t=1.2s elapsed=52s eta=25s
[136/200] seed=137 SP=0 P0= 18 P1= 16 (P0)  P0W=102 P1W=34 D=0  avgM=+4.06  t=1.0s elapsed=52s eta=25s
[137/200] seed=136 SP=1 P0= 30 P1= 20 (P0)  P0W=103 P1W=34 D=0  avgM=+4.10  t=1.6s elapsed=53s eta=24s
[138/200] seed=138 SP=1 P0= 26 P1= 28 (P1)  P0W=103 P1W=35 D=0  avgM=+4.06  t=1.0s elapsed=53s eta=24s
[139/200] seed=133 SP=1 P0= 36 P1= 26 (P0)  P0W=104 P1W=35 D=0  avgM=+4.10  t=2.8s elapsed=53s eta=23s
[140/200] seed=141 SP=0 P0= 23 P1= 18 (P0)  P0W=105 P1W=35 D=0  avgM=+4.11  t=1.0s elapsed=54s eta=23s
[141/200] seed=140 SP=1 P0= 21 P1= 27 (P1)  P0W=105 P1W=36 D=0  avgM=+4.04  t=1.2s elapsed=54s eta=23s
[142/200] seed=139 SP=0 P0= 23 P1= 12 (P0)  P0W=106 P1W=36 D=0  avgM=+4.08  t=1.6s elapsed=54s eta=22s
[143/200] seed=142 SP=0 P0= 32 P1= 23 (P0)  P0W=107 P1W=36 D=0  avgM=+4.12  t=1.2s elapsed=54s eta=22s
[144/200] seed=144 SP=0 P0= 31 P1= 19 (P0)  P0W=108 P1W=36 D=0  avgM=+4.17  t=1.2s elapsed=55s eta=21s
[145/200] seed=145 SP=1 P0= 31 P1= 23 (P0)  P0W=109 P1W=36 D=0  avgM=+4.20  t=1.2s elapsed=55s eta=21s
[146/200] seed=143 SP=1 P0= 15 P1= 20 (P1)  P0W=109 P1W=37 D=0  avgM=+4.14  t=1.5s elapsed=55s eta=20s
[147/200] seed=148 SP=0 P0= 27 P1= 26 (P0)  P0W=110 P1W=37 D=0  avgM=+4.12  t=1.0s elapsed=56s eta=20s
[148/200] seed=146 SP=1 P0= 27 P1= 21 (P0)  P0W=111 P1W=37 D=0  avgM=+4.13  t=2.0s elapsed=56s eta=20s
[149/200] seed=149 SP=0 P0= 26 P1= 24 (P0)  P0W=112 P1W=37 D=0  avgM=+4.11  t=1.0s elapsed=56s eta=19s
[150/200] seed=147 SP=0 P0= 25 P1= 27 (P1)  P0W=112 P1W=38 D=0  avgM=+4.07  t=1.3s elapsed=56s eta=19s
[151/200] seed=150 SP=1 P0= 26 P1= 29 (P1)  P0W=112 P1W=39 D=0  avgM=+4.03  t=1.0s elapsed=57s eta=19s
[152/200] seed=151 SP=1 P0= 32 P1= 27 (P0)  P0W=113 P1W=39 D=0  avgM=+4.03  t=1.0s elapsed=57s eta=18s
[153/200] seed=152 SP=1 P0= 34 P1= 20 (P0)  P0W=114 P1W=39 D=0  avgM=+4.10  t=1.5s elapsed=58s eta=18s
[154/200] seed=154 SP=0 P0= 17 P1= 27 (P1)  P0W=114 P1W=40 D=0  avgM=+4.01  t=1.4s elapsed=59s eta=18s
[155/200] seed=155 SP=0 P0= 26 P1= 27 (P1)  P0W=114 P1W=41 D=0  avgM=+3.97  t=1.3s elapsed=59s eta=17s
[156/200] seed=153 SP=1 P0= 39 P1= 24 (P0)  P0W=115 P1W=41 D=0  avgM=+4.04  t=2.4s elapsed=59s eta=17s
[157/200] seed=156 SP=1 P0= 34 P1= 23 (P0)  P0W=116 P1W=41 D=0  avgM=+4.09  t=1.3s elapsed=59s eta=16s
[158/200] seed=157 SP=0 P0= 24 P1= 26 (P1)  P0W=116 P1W=42 D=0  avgM=+4.05  t=1.4s elapsed=60s eta=16s
[159/200] seed=160 SP=0 P0= 23 P1= 29 (P1)  P0W=116 P1W=43 D=0  avgM=+3.99  t=0.8s elapsed=60s eta=15s
[160/200] seed=158 SP=0 P0= 32 P1= 22 (P0)  P0W=117 P1W=43 D=0  avgM=+4.03  t=1.3s elapsed=60s eta=15s
[161/200] seed=159 SP=1 P0= 38 P1= 22 (P0)  P0W=118 P1W=43 D=0  avgM=+4.10  t=1.6s elapsed=60s eta=15s
[162/200] seed=161 SP=1 P0= 20 P1= 25 (P1)  P0W=118 P1W=44 D=0  avgM=+4.04  t=1.1s elapsed=61s eta=14s
[163/200] seed=163 SP=0 P0= 33 P1= 29 (P0)  P0W=119 P1W=44 D=0  avgM=+4.04  t=1.1s elapsed=61s eta=14s
[164/200] seed=162 SP=1 P0= 25 P1= 25 (P0)  P0W=120 P1W=44 D=0  avgM=+4.02  t=1.3s elapsed=61s eta=13s
[165/200] seed=164 SP=1 P0= 29 P1= 23 (P0)  P0W=121 P1W=44 D=0  avgM=+4.03  t=1.8s elapsed=62s eta=13s
[166/200] seed=166 SP=1 P0= 32 P1= 23 (P0)  P0W=122 P1W=44 D=0  avgM=+4.06  t=1.3s elapsed=62s eta=13s
[167/200] seed=165 SP=1 P0= 34 P1= 20 (P0)  P0W=123 P1W=44 D=0  avgM=+4.12  t=1.7s elapsed=63s eta=12s
[168/200] seed=167 SP=1 P0= 18 P1= 21 (P1)  P0W=123 P1W=45 D=0  avgM=+4.08  t=1.5s elapsed=63s eta=12s
[169/200] seed=168 SP=0 P0= 20 P1= 14 (P0)  P0W=124 P1W=45 D=0  avgM=+4.09  t=0.9s elapsed=63s eta=12s
[170/200] seed=169 SP=1 P0= 20 P1= 25 (P1)  P0W=124 P1W=46 D=0  avgM=+4.04  t=1.1s elapsed=64s eta=11s
[171/200] seed=172 SP=0 P0= 31 P1= 32 (P1)  P0W=124 P1W=47 D=0  avgM=+4.01  t=1.1s elapsed=64s eta=11s
[172/200] seed=171 SP=1 P0= 30 P1= 18 (P0)  P0W=125 P1W=47 D=0  avgM=+4.05  t=1.7s elapsed=64s eta=10s
[173/200] seed=173 SP=1 P0= 31 P1= 22 (P0)  P0W=126 P1W=47 D=0  avgM=+4.08  t=1.2s elapsed=65s eta=10s
[174/200] seed=170 SP=1 P0= 37 P1= 24 (P0)  P0W=127 P1W=47 D=0  avgM=+4.13  t=2.3s elapsed=65s eta=10s
[175/200] seed=174 SP=0 P0= 32 P1= 27 (P0)  P0W=128 P1W=47 D=0  avgM=+4.14  t=1.3s elapsed=65s eta=9s
[176/200] seed=175 SP=1 P0= 27 P1= 29 (P1)  P0W=128 P1W=48 D=0  avgM=+4.10  t=1.2s elapsed=66s eta=9s
[177/200] seed=177 SP=1 P0= 35 P1= 25 (P0)  P0W=129 P1W=48 D=0  avgM=+4.14  t=1.2s elapsed=66s eta=9s
[178/200] seed=179 SP=1 P0= 25 P1= 28 (P1)  P0W=129 P1W=49 D=0  avgM=+4.10  t=0.9s elapsed=67s eta=8s
[179/200] seed=178 SP=1 P0= 31 P1= 28 (P0)  P0W=130 P1W=49 D=0  avgM=+4.09  t=1.4s elapsed=67s eta=8s
[180/200] seed=176 SP=0 P0= 32 P1= 22 (P0)  P0W=131 P1W=49 D=0  avgM=+4.12  t=2.2s elapsed=67s eta=7s
[181/200] seed=180 SP=0 P0= 27 P1= 23 (P0)  P0W=132 P1W=49 D=0  avgM=+4.12  t=0.8s elapsed=67s eta=7s
[182/200] seed=181 SP=1 P0= 20 P1= 22 (P1)  P0W=132 P1W=50 D=0  avgM=+4.09  t=1.0s elapsed=68s eta=7s
[183/200] seed=183 SP=1 P0= 29 P1= 28 (P0)  P0W=133 P1W=50 D=0  avgM=+4.07  t=1.0s elapsed=68s eta=6s
[184/200] seed=184 SP=0 P0= 29 P1= 30 (P1)  P0W=133 P1W=51 D=0  avgM=+4.04  t=1.0s elapsed=68s eta=6s
[185/200] seed=182 SP=1 P0= 34 P1= 28 (P0)  P0W=134 P1W=51 D=0  avgM=+4.05  t=1.3s elapsed=68s eta=6s
[186/200] seed=185 SP=0 P0= 36 P1= 22 (P0)  P0W=135 P1W=51 D=0  avgM=+4.11  t=1.2s elapsed=69s eta=5s
[187/200] seed=186 SP=0 P0= 30 P1= 30 (P0)  P0W=136 P1W=51 D=0  avgM=+4.09  t=1.0s elapsed=69s eta=5s
[188/200] seed=187 SP=1 P0= 20 P1= 30 (P1)  P0W=136 P1W=52 D=0  avgM=+4.01  t=1.2s elapsed=69s eta=4s
[189/200] seed=188 SP=0 P0= 28 P1= 24 (P0)  P0W=137 P1W=52 D=0  avgM=+4.01  t=1.3s elapsed=70s eta=4s
[190/200] seed=189 SP=0 P0= 26 P1= 25 (P0)  P0W=138 P1W=52 D=0  avgM=+3.99  t=1.3s elapsed=70s eta=4s
[191/200] seed=190 SP=0 P0= 33 P1= 29 (P0)  P0W=139 P1W=52 D=0  avgM=+3.99  t=1.1s elapsed=70s eta=3s
[192/200] seed=191 SP=0 P0= 14 P1= 15 (P1)  P0W=139 P1W=53 D=0  avgM=+3.97  t=1.4s elapsed=71s eta=3s
[193/200] seed=192 SP=1 P0= 28 P1= 25 (P0)  P0W=140 P1W=53 D=0  avgM=+3.96  t=1.2s elapsed=71s eta=3s
[194/200] seed=194 SP=1 P0= 29 P1= 25 (P0)  P0W=141 P1W=53 D=0  avgM=+3.96  t=1.1s elapsed=71s eta=2s
[195/200] seed=195 SP=0 P0= 32 P1= 23 (P0)  P0W=142 P1W=53 D=0  avgM=+3.99  t=1.2s elapsed=72s eta=2s
[196/200] seed=196 SP=0 P0= 28 P1= 24 (P0)  P0W=143 P1W=53 D=0  avgM=+3.99  t=1.3s elapsed=72s eta=1s
[197/200] seed=193 SP=1 P0= 39 P1= 24 (P0)  P0W=144 P1W=53 D=0  avgM=+4.05  t=2.3s elapsed=72s eta=1s
[198/200] seed=198 SP=0 P0= 24 P1= 29 (P1)  P0W=144 P1W=54 D=0  avgM=+4.00  t=0.9s elapsed=73s eta=1s
[199/200] seed=197 SP=1 P0= 26 P1= 21 (P0)  P0W=145 P1W=54 D=0  avgM=+4.01  t=2.2s elapsed=73s eta=0s
[200/200] seed=199 SP=0 P0= 25 P1= 29 (P1)  P0W=145 P1W=55 D=0  avgM=+3.96  t=1.5s elapsed=74s eta=0s

Final: P0=145  P1=55  D=0  avg margin (P0-P1)=+3.96
Total elapsed: 74s (0.4s/game avg)
